Market,City,y15,y14,y10,y05,t1yr,t5yr,t10yr
12940,"Baton Rouge, LA",1.637093671,1.602234755,1.414168829,2.225592033,1.671952587,1.860018513,1.048595309
12980,"Battle Creek, MI",0.192464986,0.288162639,0.146349278,0.072728015,0.096767333,0.238580693,0.312201957
13020,"Bay City, MI",0.073601761,-0.138228726,0.167463843,0.157362584,0.285432249,-0.02026032,-0.010159061
13060,"Bay City, TX",-0.776490732,-0.942841767,-0.791681202,-0.970843945,-0.610139696,-0.761300261,-0.582137518
13100,"Beatrice, NE",-1.013045168,-1.080458343,-1.01794836,-1.072478677,-0.945631992,-1.008141975,-0.953611658
13140,"Beaumont-Port Arthur, TX",1.001468021,0.925897552,0.888878922,1.00726367,1.077038489,1.114057119,0.995672371
13180,"Beaver Dam, WI",-0.228984719,-0.374699621,-0.269712672,-0.444951755,-0.083269817,-0.188256766,-0.013017683
13220,"Beckley, WV",-0.090185817,-0.118080188,-0.229775728,-0.329231455,-0.062291446,0.049404095,0.148859822
13260,"Bedford, IN",-0.768555763,-0.605790451,-0.668547214,-0.729761061,-0.931321074,-0.868564311,-0.807350464
13300,"Beeville, TX",-1.225768622,-1.10580383,-1.143239669,-1.180054482,-1.345733413,-1.308297574,-1.271482761
13340,"Bellefontaine, OH",-0.868580097,-0.797760748,-0.737747131,-0.741615261,-0.939399445,-0.999413062,-0.995544932
13380,"Bellingham, WA",0.832325417,0.863156841,0.701764029,0.770383478,0.801493993,0.962886805,0.894267356
13420,"Bemidji, MN",-0.441684092,-0.264110534,-0.400723681,-0.639459853,-0.61925765,-0.482644503,-0.243908331
13460,"Bend-Redmond, OR",0.792179527,0.822184876,0.676614346,0.543804389,0.762174179,0.907744708,1.040554666
13500,"Bennettsville, SC",-1.375951668,-1.426270425,-1.354975882,-0.839221519,-1.32563291,-1.396927453,-1.912681816
13540,"Bennington, VT",-0.228753236,-0.117643126,-0.058951035,-0.405691651,-0.339863346,-0.398555437,-0.051814821
13620,"Berlin, NH-VT",-0.755752223,-0.67021074,-0.747255043,-0.742151326,-0.841293707,-0.764249404,-0.769353121
13660,"Big Rapids, MI",-0.791178447,-0.988193002,-0.978868052,-0.950836926,-0.594163891,-0.603488841,-0.631519967
13700,"Big Spring, TX",-0.946858494,-0.831287325,-1.047458962,-1.076962424,-1.062429662,-0.846258026,-0.816754563
13720,"Big Stone Gap, VA",-0.684581661,-0.750743518,#N/A,#N/A,-0.618419804,#N/A,#N/A
13740,"Billings, MT",0.65762214,0.812314388,0.836026079,1.106782933,0.502929893,0.479218201,0.208461347
13780,"Binghamton, NY",0.833463184,0.738749035,0.641365878,0.87647444,0.928177333,1.02556049,0.790451928
13820,"Birmingham-Hoover, AL",1.826294195,1.829668359,1.780118402,2.837147102,1.82292003,1.872469988,0.815441288
13860,"Bishop, CA",#N/A,#N/A,-0.61388105,-1.011045323,#N/A,#N/A,#N/A
13900,"Bismarck, ND",0.383673515,0.27665934,0.335839952,-0.061614051,0.49068769,0.431507078,0.828961081
13940,"Blackfoot, ID",-0.613315109,-0.382959927,-0.437781069,-0.813474528,-0.84367029,-0.788849148,-0.413155689
13980,"Blacksburg-Christiansburg-Radford, VA",-0.006412509,-0.051839861,-0.128508357,0.88063306,0.039014843,0.115683338,-0.893458079
14010,"Bloomington, IL",0.243644726,0.341165348,#N/A,#N/A,0.146124104,#N/A,#N/A
14020,"Bloomington, IN",0.117568833,0.217333069,0.313530551,0.969682283,0.017804598,-0.078392884,-0.734544616
14060,"Bloomington-Normal, IL",#N/A,#N/A,0.328720568,0.180773312,#N/A,#N/A,#N/A
14100,"Bloomsburg-Berwick, PA",-0.364316338,-0.208995152,-0.409253934,-0.30683268,-0.519637524,-0.319378743,-0.421799996
14140,"Bluefield, WV-VA",-0.13319562,-0.184937594,-0.157591332,-0.164076334,-0.081453645,-0.108799907,-0.102314905
14180,"Blytheville, AR",-0.651504575,-1.105548156,-0.777797837,-0.935250123,-0.197460995,-0.525211314,-0.367759028
14220,"Bogalusa, LA",-1.026744129,-0.960876011,-1.08007731,-1.010452025,-1.092612247,-0.973410949,-1.043036233
14260,"Boise City, ID",1.463858897,1.48500792,1.405658668,2.152783973,1.442709874,1.522059126,0.774933821
14300,"Bonham, TX",#N/A,#N/A,-1.095345432,#N/A,#N/A,#N/A,#N/A
14340,"Boone, IA",-1.024041694,-1.259307143,-0.980158133,-1.030402163,-0.788776246,-1.067925255,-1.017681226
14380,"Boone, NC",-0.190214264,-0.333937027,-0.109885134,-0.192363847,-0.046491502,-0.270543395,-0.188064682
14420,"Borger, TX",-1.034423344,-0.965056919,-0.975447578,-1.045003898,-1.103789768,-1.093399109,-1.023842789
14460,"Boston-Cambridge-Newton, MA-NH",3.525578696,3.486841977,3.571902888,2.372219024,3.564315414,3.479254503,4.678938368
14500,"Boulder, CO",1.998739549,1.931555771,1.894186009,1.890139817,2.065923327,2.103293088,2.107339281
14540,"Bowling Green, KY",0.179324363,0.327182328,0.107108057,0.462034301,0.031466399,0.25154067,-0.103385574
14580,"Bozeman, MT",0.76721253,0.719595984,0.913803884,0.320154151,0.814829076,0.620621175,1.214270908
14620,"Bradford, PA",-0.915164528,-0.917461564,-0.840653749,-1.046239422,-0.912867493,-0.989675308,-0.784089634
14660,"Brainerd, MN",-0.066714,0.073337409,-0.099924473,-0.287283298,-0.206765408,-0.033503526,0.153855299
14700,"Branson, MO",0.283097958,0.324084644,0.611333433,0.042806048,0.242111272,-0.045137517,0.523389869
14720,"Breckenridge, CO",0.5293535,0.30137531,#N/A,#N/A,0.75733169,#N/A,#N/A
14740,"Bremerton-Silverdale, WA",0.644881706,0.647904359,0.806792137,0.77333186,0.641859052,0.482971274,0.516431551
14780,"Brenham, TX",-0.504227368,-0.79689612,-0.588600598,-0.698132817,-0.211558616,-0.419854138,-0.310321919
14820,"Brevard, NC",-0.660633465,-0.564744663,-0.647357428,-0.728622127,-0.756522267,-0.673909502,-0.592644803
14860,"Bridgeport-Stamford-Norwalk, CT",2.396818918,2.433671868,2.486823273,2.394829686,2.359965968,2.306814562,2.39880815
14940,"Brigham City, UT",#N/A,#N/A,-0.691898818,-1.046842329,#N/A,#N/A,#N/A
14980,"Bristol, VA",#N/A,#N/A,#N/A,-0.37194606,#N/A,#N/A,#N/A
15020,"Brookhaven, MS",-0.879800949,-1.102271821,-0.915045387,-0.937355537,-0.657330077,-0.844556512,-0.822246361
15060,"Brookings, OR",-0.709881302,-0.652649931,-0.760129567,-0.751332308,-0.767112673,-0.659633037,-0.668430296
15100,"Brookings, SD",-0.58574407,-0.516949884,-0.710953737,-0.900096067,-0.654538255,-0.460534402,-0.271392072
15140,"Brownsville, TN",#N/A,#N/A,-1.355017828,-0.7816932,#N/A,#N/A,#N/A
15180,"Brownsville-Harlingen, TX",0.913495204,0.935190554,1.060766478,1.110010695,0.891799853,0.76622393,0.716979713
15220,"Brownwood, TX",-0.86686813,-0.924805723,-0.828547934,-0.900109946,-0.808930538,-0.905188327,-0.833626315
15260,"Brunswick, GA",0.125369745,0.159250979,0.115658853,1.003803082,0.09148851,0.135080636,-0.753063593
15340,"Bucyrus, OH",-0.754464441,-0.744169671,-0.622210646,-0.861246126,-0.764759211,-0.886718236,-0.647682756
15380,"Buffalo-Cheektowaga-Niagara Falls, NY",2.18255225,1.903796302,2.123876934,1.514603897,2.461308198,2.241227566,2.850500604
15420,"Burley, ID",-0.750392259,-0.776835407,-0.68127862,-0.883714336,-0.72394911,-0.819505897,-0.617070181
15460,"Burlington, IA-IL",-0.556495558,-0.557396115,-0.383269214,-0.68525007,-0.555595,-0.729721901,-0.427741046
15500,"Burlington, NC",0.35674064,0.294324386,0.332358717,0.188394546,0.419156894,0.381122563,0.525086734
15540,"Burlington-South Burlington, VT",0.89136665,1.036507539,1.073849879,1.175306659,0.746225761,0.708883422,0.607426642
15580,"Butte-Silver Bow, MT",-0.44284993,-0.436211925,-0.325104698,-0.703676875,-0.449487935,-0.560595162,-0.182022985
15620,"Cadillac, MI",-0.673119568,-0.707006941,-0.682462481,-0.786343614,-0.639232195,-0.663776655,-0.559895522
15660,"Calhoun, GA",0.062127171,-0.028130285,-0.264907758,-0.267867399,0.152384627,0.389162101,0.392121742
15680,"California-Lexington Park, MD",-0.132477009,-0.317999785,#N/A,#N/A,0.053045766,#N/A,#N/A
15700,"Cambridge, MD",-0.784934364,-0.676304461,-0.931653193,-0.888502588,-0.893564267,-0.638215535,-0.68136614
15740,"Cambridge, OH",-0.841819693,-0.830414284,-0.555533565,-0.775490551,-0.853225103,-1.128105822,-0.908148836
15780,"Camden, AR",-1.108381926,-0.885984254,-0.848414508,-1.141561509,-1.330779599,-1.368349345,-1.075202344
15820,"Campbellsville, KY",-1.050116301,-0.892955811,-0.99474127,-0.86266324,-1.20727679,-1.105491331,-1.237569361
15860,"Ca?on City, CO",-0.857647291,-0.994104302,-1.018640897,-0.928004862,-0.721190279,-0.696653685,-0.787289719
15900,"Canton, IL",-1.063846427,-0.832201723,-1.018939286,-1.091705973,-1.295491131,-1.108753568,-1.035986881
15940,"Canton-Massillon, OH",1.230748349,1.114246537,1.160810288,1.756240573,1.347250161,1.30068641,0.705256125
15980,"Cape Coral-Fort Myers, FL",1.352309339,1.407059845,1.343259917,1.375566119,1.297558833,1.361358761,1.329052559
16020,"Cape Girardeau, MO-IL",0.040404569,0.037839499,0.168130357,0.360006425,0.042969639,-0.087321219,-0.279197287
16060,"Carbondale-Marion, IL",-0.0823694,-0.064884814,-0.471888403,-0.6306698,-0.099853986,0.307149604,0.465931
16100,"Carlsbad-Artesia, NM",-0.367860438,-0.425314476,-0.629172199,-0.805747385,-0.310406401,-0.106548677,0.070026508
16180,"Carson City, NV",0.196845197,-0.023756586,-0.141299274,0.034577846,0.417446981,0.534989669,0.359112549
16220,"Casper, WY",0.192052202,0.234662383,0.136478868,-0.004651377,0.149442021,0.247625536,0.388755781
16260,"Cedar City, UT",-0.189345569,-0.410291898,-0.417244654,-0.599402478,0.031600759,0.038553515,0.220711339
16300,"Cedar Rapids, IA",0.81806874,0.943402402,0.788864084,1.480965031,0.692735077,0.847273396,0.155172449
16340,"Cedartown, GA",-0.937156517,-0.845852951,-1.082340019,-0.881867876,-1.028460082,-0.791973014,-0.992445157
16380,"Celina, OH",-0.719699784,-0.509197825,-0.540234731,-0.810268336,-0.930201743,-0.899164837,-0.629131231
16420,"Central City, KY",#N/A,#N/A,-1.12149686,-0.965456674,#N/A,#N/A,#N/A
16460,"Centralia, IL",-0.743305783,-0.760125727,-0.885503737,-0.836439503,-0.726485838,-0.601107828,-0.650172062
16500,"Centralia, WA",-0.337846185,-0.243459394,-0.265491969,-0.276814449,-0.432232976,-0.410200401,-0.398877921
16540,"Chambersburg-Waynesboro, PA",0.130499239,0.008664434,0.090336518,0.158254437,0.252334044,0.170661961,0.102744041
16580,"Champaign-Urbana, IL",0.395698088,0.412934488,0.559724949,1.557125603,0.378461689,0.231671228,-0.765729426
16620,"Charleston, WV",0.704251468,0.654728895,0.877920474,1.622140366,0.753774041,0.530582462,-0.213637429
16660,"Charleston-Mattoon, IL",-0.6435111,-0.469021854,-0.659155417,-0.163105295,-0.818000347,-0.627866783,-1.123916906
16700,"Charleston-North Charleston, SC",1.346501103,1.40884581,1.444397598,0.37193327,1.284156396,1.248604608,2.321068936
16740,"Charlotte-Concord-Gastonia, NC-SC",2.669276161,2.555329568,2.24563815,2.306896785,2.783222754,3.092914172,3.031655537
16820,"Charlottesville, VA",0.8250137,0.834634292,0.705052405,0.71236012,0.815393107,0.944974995,0.937667279
16860,"Chattanooga, TN-GA",1.289150295,1.281452102,1.295762332,1.254081023,1.296848488,1.282538258,1.324219567
16900,"Chester, SC",#N/A,#N/A,-1.175598664,-0.928843671,#N/A,#N/A,#N/A
16940,"Cheyenne, WY",0.172948217,0.176447617,0.077636647,-0.322378854,0.169448816,0.268259786,0.668275287
16980,"Chicago-Naperville-Elgin, IL-IN-WI",3.82938342,3.929063489,4.259753186,3.251509287,3.72970335,3.399013653,4.407257552
17020,"Chico, CA",0.327533977,0.384106586,0.637220209,0.590051441,0.270961369,0.017847746,0.065016513
17060,"Chillicothe, OH",-0.519937549,-0.602869776,-0.620032121,-0.530649753,-0.437005322,-0.419842977,-0.509225345
17140,"Cincinnati, OH-KY-IN",2.756403714,2.568357141,2.848510368,2.168389833,2.944450286,2.664297059,3.344417594
17180,"City of The Dalles, OR",#N/A,#N/A,-0.96334141,-0.841592243,#N/A,#N/A,#N/A
17200,"Claremont-Lebanon, NH-VT",0.871634273,0.823820261,-0.385314476,#N/A,0.919448284,2.128583021,#N/A
17220,"Clarksburg, WV",-0.134914052,-0.286897625,-0.28677212,-0.01343246,0.01706952,0.016944015,-0.256395645
17260,"Clarksdale, MS",-1.059181199,-1.014169106,-0.896316554,-0.913008251,-1.104193292,-1.222045843,-1.205354147
17300,"Clarksville, TN-KY",0.195595332,0.363575045,0.076423539,0.485443617,0.027615619,0.314767125,-0.094252953
17340,"Clearlake, CA",-0.50045414,-0.53679213,-0.393654952,-0.776919741,-0.46411615,-0.607253328,-0.223988539
17380,"Cleveland, MS",-0.999956699,-1.051706525,-0.90411887,-0.815175765,-0.948206873,-1.095794527,-1.184737633
17420,"Cleveland, TN",-0.342621826,-0.295852399,-0.161098802,0.17416146,-0.389391254,-0.52414485,-0.859405113
17460,"Cleveland-Elyria, OH",3.306035933,2.99687033,3.188226988,0.999252093,3.615201536,3.423844877,5.612819773
17500,"Clewiston, FL",-1.018630709,-1.025473117,-0.98932638,-0.999478466,-1.011788301,-1.047935038,-1.037782952
17540,"Clinton, IA",-0.824565771,-0.783970776,-0.812203424,-0.655742888,-0.865160767,-0.836928118,-0.993388655
17580,"Clovis, NM",-0.635329139,-0.707729837,-0.54081104,-0.723209482,-0.562928441,-0.729847238,-0.547448796
17660,"Coeur d'Alene, ID",0.601225123,0.703771059,0.549434899,0.260916101,0.498679187,0.653015347,0.941534145
17700,"Coffeyville, KS",-0.876526455,-0.724104705,-0.698451342,-1.037526893,-1.028948204,-1.054601567,-0.715526017
17740,"Coldwater, MI",-0.830281624,-0.812578704,-0.779386059,-0.730130713,-0.847984544,-0.881177189,-0.930432535
17780,"College Station-Bryan, TX",0.379610691,0.391266256,0.268739992,1.127413148,0.367955125,0.490481389,-0.368191766
17820,"Colorado Springs, CO",1.360335782,1.396784283,1.518766612,1.779702794,1.323887281,1.201904952,0.94096877
17860,"Columbia, MO",0.58379282,0.539377195,0.590937657,1.069606342,0.628208445,0.576647983,0.097979298
17900,"Columbia, SC",1.436496039,1.365483048,1.564272677,2.211829087,1.50750903,1.308719401,0.661162991
17940,"Columbia, TN",#N/A,#N/A,-0.125005512,-0.308453852,#N/A,#N/A,#N/A
17980,"Columbus, GA-AL",0.573454876,0.536387835,0.425315094,1.404444507,0.610521916,0.721594658,-0.257534755
18020,"Columbus, IN",-0.163813383,-0.209796984,0.025045494,-0.327073811,-0.117829781,-0.352672259,-0.000552954
18060,"Columbus, MS",-0.27992877,-0.310767886,-0.57759739,-0.415658444,-0.249089654,0.01773985,-0.144199096
18100,"Columbus, NE",-0.666822721,-0.647536506,-0.596082557,-0.906432876,-0.686108936,-0.737562886,-0.427212566
18140,"Columbus, OH",2.340203389,2.40805877,2.466908209,2.767515015,2.272348009,2.213498569,1.912891764
18180,"Concord, NH",0.655843438,0.63858859,0.88815776,0.499628814,0.673098286,0.423529116,0.812058062
18220,"Connersville, IN",-1.154520817,-1.054189989,-1.181056728,-1.233785241,-1.254851644,-1.127984905,-1.075256392
18260,"Cookeville, TN",-0.100681237,-0.21923748,-0.122800689,0.533203015,0.017875005,-0.078561786,-0.734565489
18300,"Coos Bay, OR",-0.285449075,-0.29062472,-0.353589206,-0.391015937,-0.28027343,-0.217308943,-0.179882213
18340,"Corbin, KY",#N/A,#N/A,-1.013414682,-0.758795727,#N/A,#N/A,#N/A
18380,"Cordele, GA",-1.17209904,-1.238760633,-0.965717231,-1.320953279,-1.105437447,-1.378480849,-1.023244801
18420,"Corinth, MS",-0.884284358,-0.589064552,-0.8128132,-0.698204496,-1.179504164,-0.955755517,-1.070364221
18460,"Cornelia, GA",-0.914801225,-1.094097112,-0.703385685,-0.838473374,-0.735505337,-1.126216764,-0.991129075
18500,"Corning, NY",-0.27648403,-0.389802922,-0.463051574,-0.470396135,-0.163165138,-0.089916486,-0.082571925
18580,"Corpus Christi, TX",0.873171651,0.990196949,1.022055958,1.729106413,0.756146354,0.724287345,0.01723689
18620,"Corsicana, TX",-0.875380854,-0.746819349,-0.70919999,-0.925166907,-1.003942358,-1.041561717,-0.8255948
18660,"Cortland, NY",-0.638604504,-0.490878087,-0.57342178,-0.793129597,-0.786330922,-0.703787228,-0.484079412
18700,"Corvallis, OR",0.099147385,-0.009808001,-0.094484112,-0.111655671,0.208102771,0.292778882,0.309950441
18740,"Coshocton, OH",-0.740468901,-1.043911653,-1.072100199,-0.82598249,-0.437026148,-0.408837602,-0.654955312
18780,"Craig, CO",-1.010775752,-0.880993037,#N/A,#N/A,-1.140558467,#N/A,#N/A
18820,"Crawfordsville, IN",-0.908029345,-0.8853913,-0.710554658,-0.782979948,-0.93066739,-1.105504032,-1.033078743
18860,"Crescent City, CA",-1.080577553,-1.023557868,-0.984967001,-1.013858797,-1.137597238,-1.176188106,-1.147296309
18880,"Crestview-Fort Walton Beach-Destin, FL",0.769373685,0.614734203,#N/A,#N/A,0.924013168,#N/A,#N/A
18900,"Crossville, TN",-0.542746394,-0.664816683,-0.724976708,-0.622531593,-0.420676105,-0.360516079,-0.462961195
18940,"Crowley, LA",#N/A,#N/A,-0.695574409,-0.938571149,#N/A,#N/A,#N/A
18980,"Cullman, AL",-0.150322634,-0.341259333,-0.444144285,-0.379783408,0.040614064,0.143499016,0.079138139
19000,"Cullowhee, NC",-0.676128131,-0.750894277,#N/A,#N/A,-0.601361985,#N/A,#N/A
19020,"Culpeper, VA",#N/A,#N/A,-0.761033029,#N/A,#N/A,#N/A,#N/A
19060,"Cumberland, MD-WV",-0.328247851,-0.286022715,-0.347688798,-0.477208197,-0.370472987,-0.308806904,-0.179287505
19100,"Dallas-Fort Worth-Arlington, TX",3.390227744,3.308181043,3.55201377,1.89963496,3.472274445,3.228441719,4.880820528
19140,"Dalton, GA",0.723562661,1.077519773,0.931681101,1.034871735,0.36960555,0.515444222,0.412253588
19180,"Danville, IL",-0.629266431,-0.492082711,-0.668226717,-0.342584899,-0.766450151,-0.590306145,-0.915947963
19220,"Danville, KY",-0.739369092,-0.782754026,-0.891281073,-0.814543559,-0.695984158,-0.58745711,-0.664194625
19260,"Danville, VA",-0.280677369,-0.35746533,-0.483070728,-0.071847548,-0.203889407,-0.07828401,-0.489507189
19300,"Daphne-Fairhope-Foley, AL",0.541905354,0.64215904,0.386545996,0.129384696,0.441651669,0.697264713,0.954426013
19340,"Davenport-Moline-Rock Island, IA-IL",0.983548883,1.077520029,0.975961885,1.603578082,0.889577736,0.99113588,0.363519684
19380,"Dayton, OH",1.73657709,1.632983865,1.805518285,1.909587345,1.840170315,1.667635895,1.563566835
19420,"Dayton, TN",-1.273390323,-1.335840466,#N/A,#N/A,-1.21094018,#N/A,#N/A
19460,"Decatur, AL",0.206649737,0.250286652,0.202648988,0.505156811,0.163012822,0.210650487,-0.091857336
19500,"Decatur, IL",-0.234124466,-0.068206167,-0.052818046,-0.014483668,-0.400042765,-0.415430885,-0.453765263
19540,"Decatur, IN",-0.77510902,-0.583875452,-0.419879751,-0.650076542,-0.966342589,-1.13033829,-0.900141499
19580,"Defiance, OH",-0.887284505,-0.886733847,-0.721256572,-0.719022213,-0.887835164,-1.053312439,-1.055546798
19620,"Del Rio, TX",-0.676107373,-0.835980728,-0.819276711,-0.708542047,-0.516234018,-0.532938036,-0.643672699
19660,"Deltona-Daytona Beach-Ormond Beach, FL",1.15361006,1.160921678,1.095433254,1.219462705,1.146298443,1.211786867,1.087757416
19700,"Deming, NM",-1.28942255,-1.524238633,-1.358384301,-1.029878422,-1.054606467,-1.2204608,-1.548966679
19740,"Denver-Aurora-Lakewood, CO",2.543269434,2.622434545,2.56909891,3.693770912,2.464104322,2.517439957,1.392767955
19760,"DeRidder, LA",-1.107583416,-1.08372807,-1.153086774,-0.544376096,-1.131438761,-1.062080057,-1.670790735
19780,"Des Moines-West Des Moines, IA",1.347135353,1.505881473,1.517358654,2.338509734,1.188389234,1.176912053,0.355760973
19820,"Detroit-Warren-Dearborn, MI",3.213432812,3.080998013,3.207806235,1.064044646,3.345867611,3.219059389,5.362820978
19860,"Dickinson, ND",-0.422575267,-0.388472304,-0.554632688,-1.100777112,-0.45667823,-0.290517846,0.255626578
19900,"Dillon, SC",#N/A,#N/A,-1.278808049,-1.094311294,#N/A,#N/A,#N/A
19940,"Dixon, IL",-1.128172401,-1.135942312,-0.847980121,-0.686665242,-1.12040249,-1.408364681,-1.56967956
19980,"Dodge City, KS",-0.73262231,-0.819133431,-0.733287271,-0.852370566,-0.646111189,-0.731957349,-0.612874054
20020,"Dothan, AL",0.163491338,0.283911765,0.214809775,1.079897495,0.043070911,0.112172901,-0.752914819
20060,"Douglas, GA",-0.868049399,-0.966274978,-0.641309929,-0.523164205,-0.76982382,-1.094788869,-1.212934593
20100,"Dover, DE",0.177460408,0.086506555,0.198505387,-0.028283323,0.26841426,0.156415428,0.383204138
20140,"Dublin, GA",-0.586779642,-0.755005917,-0.636820636,-0.421975241,-0.418553368,-0.536738649,-0.751584043
20180,"DuBois, PA",-0.202363404,-0.389221991,-0.374982978,-0.389264895,-0.015504817,-0.02974383,-0.015461913
20220,"Dubuque, IA",0.373151062,0.27632511,0.344113883,0.074516418,0.469977014,0.402188241,0.671785706
20260,"Duluth, MN-WI",0.782314228,0.775943085,0.693914573,1.232934939,0.788685371,0.870713882,0.331693516
20300,"Dumas, TX",-1.23675481,-1.042690736,-1.07399199,-1.074401269,-1.430818885,-1.399517631,-1.399108351
20340,"Duncan, OK",-0.759437705,-0.679184719,-0.833698222,-0.892157058,-0.83969069,-0.685177187,-0.626718351
20380,"Dunn, NC",-0.484202567,-0.3162956,-0.331664018,-0.673363901,-0.652109534,-0.636741116,-0.295041233
20420,"Durango, CO",0.204924625,0.237952685,0.013753739,0.130873491,0.171896566,0.396095511,0.27897576
20460,"Durant, OK",-0.895484007,-0.763679064,-0.988140218,-0.986345613,-1.02728895,-0.802827796,-0.804622401
20500,"Durham-Chapel Hill, NC",1.440709618,1.373033396,1.386047013,0.794240027,1.50838584,1.495372223,2.087179209
20540,"Dyersburg, TN",-0.839493045,-1.200509797,-1.041860062,-0.691996535,-0.478476292,-0.637126027,-0.986989554
20580,"Eagle Pass, TX",-0.652826343,-0.503532544,-0.830560084,-0.867050954,-0.802120141,-0.475092601,-0.438601731
20620,"East Liverpool-Salem, OH",#N/A,#N/A,-0.137466319,-0.065388974,#N/A,#N/A,#N/A
20660,"Easton, MD",-0.171213213,-0.100092407,0.00419046,-0.34102861,-0.242334018,-0.346616885,-0.001397815
20700,"East Stroudsburg, PA",0.120231963,0.030563394,0.182376623,0.254364522,0.209900532,0.058087303,-0.013900595
20740,"Eau Claire, WI",0.514586669,0.492253037,0.492394064,0.004378256,0.536920302,0.536779274,1.024795083
20780,"Edwards, CO",0.575719426,0.456259545,0.685554263,0.763201878,0.695179307,0.46588459,0.388236974
20820,"Effingham, IL",-0.597100862,-0.622429383,-0.80028972,-0.797482003,-0.571772342,-0.393912004,-0.396719722
20900,"El Campo, TX",-0.945104973,-0.960240649,-0.840892667,-0.820029301,-0.929969296,-1.049317278,-1.070180645
20940,"El Centro, CA",0.20849893,0.228760554,0.338843481,0.129636899,0.188237306,0.078154379,0.28736096
20980,"El Dorado, AR",-0.642268965,-0.636293123,-0.681300091,-0.661352846,-0.648244807,-0.603237839,-0.623185085
21020,"Elizabeth City, NC",-0.79023412,-0.90698458,-0.420007145,-0.102418854,-0.67348366,-1.160461095,-1.478049386
21060,"Elizabethtown-Fort Knox, KY",-0.021493391,-0.111584331,-0.17137837,0.158563514,0.068597549,0.128391588,-0.201550296
21120,"Elk City, OK",-0.743087365,-0.7809023,-0.525450857,#N/A,-0.705272431,-0.960723874,#N/A
21140,"Elkhart-Goshen, IN",1.883890622,1.990164051,1.701634196,1.896072854,1.777617193,2.066147048,1.87170839
21180,"Elkins, WV",-0.958632464,-1.039679699,#N/A,#N/A,-0.877585229,#N/A,#N/A
21220,"Elko, NV",-0.051334165,-0.167043055,-0.13772767,-0.488210268,0.064374726,0.035059341,0.385541939
21260,"Ellensburg, WA",-0.534390928,-0.516255207,-0.60866552,-0.625031346,-0.55252665,-0.460116337,-0.443750511
21300,"Elmira, NY",-0.050262116,-0.133589265,-0.20009918,-0.065462557,0.033065033,0.099574948,-0.035061675
21340,"El Paso, TX",1.522501983,1.446130704,1.571991585,1.74359185,1.598873262,1.473012381,1.301412116
21380,"Emporia, KS",-0.81873942,-0.787900129,-0.466019636,-0.900741712,-0.849578711,-1.171459204,-0.736737129
21420,"Enid, OK",-0.48900201,-0.299095998,-0.472214757,-0.596775306,-0.678908022,-0.505789262,-0.381228714
21460,"Enterprise, AL",-0.865400391,-0.73915696,-0.477807903,-0.656738518,-0.991643821,-1.252992878,-1.074062263
21500,"Erie, PA",0.993689547,0.887564274,1.023569175,1.095621833,1.09981482,0.963809919,0.891757262
21540,"Escanaba, MI",-0.707712769,-0.619637306,-0.58034524,-0.663153864,-0.795788232,-0.835080298,-0.752271674
21580,"Espa?ola, NM",-0.714792394,-0.655096097,-0.591486611,-0.763136592,-0.77448869,-0.838098176,-0.666448196
21640,"Eufaula, AL-GA",#N/A,#N/A,-1.171141283,#N/A,#N/A,#N/A,#N/A
21660,"Eugene, OR",1.167354481,1.212459797,1.20084519,1.22537019,1.122249165,1.133863771,1.109338772
21700,"Eureka-Arcata-Fortuna, CA",0.244654926,0.299448008,0.379125356,0.209949977,0.189861844,0.110184496,0.279359875
21740,"Evanston, WY",-0.894172576,-0.900717125,-0.986002714,-0.73081608,-0.887628028,-0.802342439,-1.057529073
21780,"Evansville, IN-KY",0.920115824,0.960901589,0.804505818,0.897871484,0.87933006,1.035725831,0.942360165
21820,"Fairbanks, AK",0.318889657,0.309671572,0.475118368,-0.136924789,0.328107743,0.162660947,0.774704103
21840,"Fairfield, IA",-0.236634284,-0.417716614,#N/A,#N/A,-0.055551953,#N/A,#N/A
21860,"Fairmont, MN",#N/A,#N/A,-1.060919956,-1.004088024,#N/A,#N/A,#N/A
21900,"Fairmont, WV",-0.450964396,-0.51434938,-0.349444211,-0.666378467,-0.387579413,-0.552484582,-0.235550326
21980,"Fallon, NV",-0.922061749,-1.122077316,-0.697499407,-1.078707955,-0.722046183,-1.146624092,-0.765415544
22020,"Fargo, ND-MN",0.768090208,0.831307309,0.954373732,0.220624048,0.704873106,0.581806683,1.315556367
22060,"Faribault-Northfield, MN",-0.422944219,-0.369570364,-0.322847693,-0.362337114,-0.476318073,-0.523040744,-0.483551323
22100,"Farmington, MO",-0.542751014,-0.563750371,-0.462257141,-0.638281178,-0.521751657,-0.623244887,-0.44722085
22140,"Farmington, NM",0.048308471,-0.017002408,0.064317649,-0.081482827,0.113619351,0.032299293,0.17809977
22180,"Fayetteville, NC",0.619951231,0.487718649,0.501362521,1.417407231,0.752183814,0.738539942,-0.177504768
22220,"Fayetteville-Springdale-Rogers, AR-MO",1.274609593,1.262395957,0.991268661,0.679043958,1.286823228,1.557950524,1.870175227
22260,"Fergus Falls, MN",-0.47973775,-0.428610736,-0.446338044,-0.453973105,-0.530864764,-0.513137456,-0.505502395
22280,"Fernley, NV",-0.501508916,-0.537470516,-0.118026862,#N/A,-0.465547316,-0.88499097,#N/A
